Month,Day,"Time
(hour)",(T_oa-db),(T_ra),(V_ma),(V_oa),(V_ra),(T_ma)," Q
(kW)",(T_ahc),T_sa
2,27,10,-16.1111,21.7489,2.7407,0.6726,2.0681,12.4574,33.7532,22.3596,24.1596
2,27,11,-13.8889,21.8609,2.7257,0.6726,2.053,13.0387,30.8799,22.1666,23.9666
2,27,12,-11.1111,21.8888,2.7137,0.6726,2.0411,13.7093,27.0428,21.757,23.557
2,27,13,-10,21.8515,2.711,0.6726,2.0383,13.9487,29.1109,22.6278,24.4278
2,27,14,-7.7778,21.8265,2.706,0.6726,2.0333,14.4676,30.2753,23.527,25.327
2,27,15,-7.2222,21.8532,2.7055,0.6726,2.0329,14.6246,24.2349,21.8816,23.6816
2,27,16,-6.1111,21.8567,2.7055,0.6726,2.0329,14.9035,29.7422,23.8183,25.6183
2,27,17,-5,21.8213,2.7055,0.6726,2.0329,15.1532,31.1592,24.5008,26.3008
2,27,18,-5,21.7986,2.7055,0.6726,2.0329,15.1361,33.4728,25.1772,26.9772
2,27,19,-6.6667,21.7643,2.7055,0.6726,2.0329,14.6959,36.1982,25.538,27.338
2,27,20,-6.6667,21.7427,2.7055,0.6726,2.0329,14.6797,36.8555,25.718,27.518
2,27,21,-7.2222,21.7306,2.7055,0.6726,2.0329,14.5325,38.1527,25.9535,27.7535
2,27,22,-8.3333,21.7088,2.7055,0.6726,2.0329,14.2399,39.8386,26.1534,27.9534
2,27,23,-7.7778,21.6998,2.7055,0.6726,2.0329,14.3713,39.6718,26.2403,28.0403
2,27,24,-7.7778,21.7003,2.7055,0.6726,2.0329,14.3716,39.9985,26.3384,28.1384
2,28,1,-7.7778,21.6953,2.7055,0.6726,2.0329,14.3679,40.3177,26.43,28.23
2,28,2,-7.7778,21.6912,2.7055,0.6726,2.0329,14.3648,40.6223,26.5179,28.3179
2,28,3,-8.3333,21.6832,2.7055,0.6726,2.0329,14.2206,41.3846,26.5956,28.3956
2,28,4,-8.3333,21.6756,2.7055,0.6726,2.0329,14.2149,41.6877,26.6803,28.4803
2,28,5,-8.3333,21.6731,2.7055,0.6726,2.0329,14.2131,41.9194,26.7476,28.5476
2,28,6,-8.3333,21.6693,2.7055,0.6726,2.0329,14.2102,42.3573,26.8756,28.6756
2,28,7,-8.3333,21.6647,2.7055,0.6726,2.0329,14.2067,42.5923,26.9422,28.7422
2,28,8,-8.3333,21.6662,2.7055,0.6726,2.0329,14.2079,42.2202,26.8322,28.6322
2,28,9,-8.3333,21.6736,2.7055,0.6726,2.0329,14.2134,41.4902,26.6197,28.4197
2,28,10,-7.7778,21.7023,2.7055,0.6726,2.0329,14.3731,38.0389,25.7537,27.5537
2,28,11,-7.2222,21.7693,2.7055,0.6726,2.0329,14.5616,31.4093,23.9648,25.7648
2,28,12,-6.6667,21.7977,2.7055,0.6726,2.0329,14.7211,33.2247,24.6733,26.4733
2,28,13,-6.6667,21.8112,2.7055,0.6726,2.0329,14.7312,28.7828,23.3533,25.1533
2,28,14,-6.1111,21.8354,2.7055,0.6726,2.0329,14.8875,29.2291,23.648,25.448
2,28,15,-5.5556,21.8484,2.7055,0.6726,2.0329,15.0354,25.9982,22.8315,24.6315
2,28,16,-6.1111,21.8691,2.7055,0.6726,2.0329,14.9128,25.1256,22.444,24.244
2,28,17,-6.1111,21.8549,2.7055,0.6726,2.0329,14.9022,28.4111,23.418,25.218
2,28,18,-6.1111,21.8061,2.7055,0.6726,2.0329,14.8654,33.8745,25.0175,26.8175
2,28,19,-5.5556,21.7704,2.7055,0.6726,2.0329,14.9768,34.8475,25.4244,27.2244
2,28,20,-5.5556,21.7659,2.7055,0.6726,2.0329,14.9734,35.0192,25.4724,27.2724
2,28,21,-5,21.764,2.7055,0.6726,2.0329,15.1101,35.2556,25.685,27.485
2,28,22,-5,21.7572,2.7055,0.6726,2.0329,15.1049,36.0853,25.9285,27.7285
2,28,23,-5,21.7516,2.7055,0.6726,2.0329,15.1008,36.1843,25.9539,27.7539
2,28,24,-5,21.7556,2.7055,0.6726,2.0329,15.1037,35.5771,25.7748,27.5748
3,1,1,-5.5556,21.7481,2.7055,0.6726,2.0329,14.96,36.9636,26.0414,27.8414
3,1,2,-5.5556,21.7378,2.7055,0.6726,2.0329,14.9522,37.0759,26.067,27.867
3,1,3,-5.5556,21.7379,2.7055,0.6726,2.0329,14.9524,37.0365,26.0554,27.8554
3,1,4,-5.5556,21.7351,2.7055,0.6726,2.0329,14.9502,37.3597,26.15,27.95
3,1,5,-5.5556,21.7318,2.7055,0.6726,2.0329,14.9478,37.5392,26.2013,28.0013
3,1,6,-5.5556,21.7275,2.7055,0.6726,2.0329,14.9446,38.0088,26.3387,28.1387
3,1,7,-5.5556,21.7246,2.7055,0.6726,2.0329,14.9423,38.0256,26.3415,28.1415
3,1,8,-4.4444,21.7738,2.7055,0.6726,2.0329,15.2556,30.9159,24.5334,26.3334
3,1,9,-2.7778,21.8649,2.7055,0.6726,2.0329,15.7384,23.9704,22.944,24.744
3,1,10,-2.2222,21.9581,2.7055,0.6726,2.0329,15.995,18.0038,21.4118,23.2118
3,1,11,-0.5556,22.0602,2.7055,0.6726,2.0329,16.4591,14.7052,20.8905,22.6905
3,1,12,1.1111,22.0729,2.7055,0.6773,2.0283,16.8257,12.77,20.6788,22.4788
3,1,13,1.1111,22.0449,2.7055,0.6746,2.0309,16.8252,11.0236,20.1514,21.9514
3,1,14,1.1111,22.0466,2.7055,0.6748,2.0308,16.8252,12.509,20.5996,22.3996
3,1,15,1.6667,22.0165,2.7055,0.6904,2.0152,16.8239,16.3376,21.7535,23.5535
3,1,16,1.6667,21.9888,2.7055,0.6876,2.0179,16.8239,17.4546,22.0905,23.8905
3,1,17,1.6667,21.9646,2.7055,0.6852,2.0203,16.8239,20.5351,23.0201,24.8201
3,1,18,1.1111,21.9297,2.7055,0.6726,2.0329,16.7891,23.358,23.8361,25.6361
3,1,19,0,21.8962,2.7055,0.6726,2.0329,16.4934,25.7499,24.2542,26.0542
3,1,20,-0.5556,21.8721,2.7055,0.6726,2.0329,16.3532,26.9517,24.4722,26.2722
3,1,21,-0.5556,21.8629,2.7055,0.6726,2.0329,16.3594,27.1749,24.5458,26.3458
3,1,22,-0.5556,21.8608,2.7055,0.6726,2.0329,16.3555,27.3392,24.5913,26.3913
3,1,23,-1.1111,21.8544,2.7055,0.6726,2.0329,16.2154,28.1005,24.6765,26.4765
3,1,24,-0.5556,21.8522,2.7055,0.6726,2.0329,16.3538,27.7134,24.7023,26.5023
3,2,1,-2.2222,21.8363,2.7055,0.6726,2.0329,15.9388,30.285,25.0489,26.8489
3,2,2,-3.3333,21.8058,2.7055,0.6726,2.0329,15.5558,32.2704,25.2503,27.0503
3,2,3,-3.8889,21.7875,2.7055,0.6726,2.0329,15.4039,33.3875,25.4287,27.2287
3,2,4,-4.4444,21.7752,2.7055,0.6726,2.0329,15.2567,34.1522,25.5058,27.3058
3,2,5,-4.4444,21.7683,2.7055,0.6726,2.0329,15.2514,34.4862,25.6006,27.4006
3,2,6,-4.4444,21.7657,2.7055,0.6726,2.0329,15.2494,34.6429,25.6456,27.4456
3,2,7,-4.4444,21.7642,2.7055,0.6726,2.0329,15.2483,34.7578,25.6789,27.4789
3,2,8,-4.4444,21.8107,2.7055,0.6726,2.0329,15.2833,27.7163,23.6018,25.4018
3,2,9,-1.6667,21.8907,2.7055,0.6726,2.0329,16.0755,22.346,22.8006,24.6006
3,2,10,-2.2222,21.8869,2.7055,0.6726,2.0329,15.9642,27.8742,24.3498,26.1498
3,2,11,-1.1111,21.8638,2.7055,0.6726,2.0329,16.2076,25.9138,24.01,25.81
3,2,12,1.1111,21.884,2.7055,0.6726,2.0329,16.7458,25.2667,24.3676,26.1676
3,2,13,0.5556,21.9256,2.7055,0.6728,2.0327,16.6116,19.1557,22.3873,24.1873
3,2,14,1.1111,22.2006,2.7055,0.6931,2.0124,16.7977,14.7496,21.2478,23.0478
3,2,15,1.1111,22.6043,2.7055,0.7278,1.9777,16.8226,14.8837,21.3135,23.1135
3,2,16,1.1111,22.8933,2.9512,0.8201,2.1311,16.8406,14.9808,20.9848,22.7848
3,2,17,1.1111,22.361,2.7055,0.7051,2.0004,16.8226,16.1447,21.6939,23.4939
3,2,18,1.1111,21.956,2.7055,0.6726,2.0329,16.8007,21.0223,23.1433,24.9433
3,2,19,1.6667,21.9233,2.7055,0.6813,2.0243,16.8226,23.1941,23.821,25.621
3,2,20,1.6667,21.9076,2.7055,0.6797,2.0258,16.8226,23.8527,24.0197,25.8197
3,2,21,1.1111,21.9007,2.7055,0.6726,2.0329,16.764,24.3964,24.1237,25.9237
3,2,22,1.1111,21.8926,2.7055,0.6726,2.0329,16.7612,25.1118,24.3366,26.1366
3,2,23,1.6667,21.8876,2.7055,0.6779,2.0277,16.8213,25.2658,24.4448,26.2448
3,2,24,1.6667,21.8851,2.7055,0.6776,2.0279,16.8213,25.5991,24.5453,26.3453
3,3,1,2.2222,21.8821,2.7055,0.6966,2.0089,16.8199,25.7289,24.583,26.383
3,3,2,2.2222,21.8776,2.7055,0.6962,2.0093,16.8199,26.2236,24.7324,26.5324
3,3,3,2.2222,21.873,2.7055,0.6959,2.0096,16.8186,26.4412,24.7966,26.5966
3,3,4,2.7778,21.8709,2.7055,0.7159,1.9896,16.8186,26.477,24.8074,26.6074
3,3,5,2.7778,21.8719,2.7055,0.716,1.9895,16.8186,26.3337,24.7642,26.5642
3,3,6,6.1111,21.8772,2.7055,0.8683,1.8372,16.8172,25.6413,24.5539,26.3539
3,3,7,5.5556,21.8786,2.7055,0.8389,1.8666,16.8173,26.007,24.6643,26.4643
3,3,8,6.1111,21.9066,2.7055,0.8715,1.834,16.8186,21.349,23.2602,25.0602
3,3,9,6.1111,21.972,2.7055,0.879,1.8265,16.8186,15.7865,21.5818,23.3818
3,3,10,5.5556,22.1072,2.7055,0.8645,1.841,16.8186,13.6619,20.9408,22.7408
3,3,11,6.6667,22.2659,2.7055,0.9448,1.7607,16.8186,12.2894,20.5267,22.3267
3,3,12,6.6667,22.2572,2.7055,0.9438,1.7617,16.8186,10.8445,20.0907,21.8907
3,3,13,7.2222,22.1167,2.7055,0.9624,1.7431,16.8186,11.1556,20.1846,21.9846
3,3,14,6.6667,22.0479,2.7055,0.9196,1.7859,16.82,11.1855,20.195,21.995
3,3,15,6.6667,22.0397,2.7055,0.9186,1.7869,16.8199,13.6346,20.9339,22.7339
3,3,16,6.6667,22.0253,2.7055,0.917,1.7886,16.8199,13.5776,20.9167,22.7167
3,3,17,6.1111,22.0998,2.7055,0.8934,1.8121,16.8199,12.6791,20.6456,22.4456
3,3,18,6.1111,22.0773,2.7055,0.8906,1.8149,16.8213,13.9187,21.021,22.821
3,3,19,5,21.9649,2.7055,0.8203,1.8852,16.8213,20.2542,22.9326,24.7326
3,3,20,4.4444,21.9408,2.7055,0.7916,1.9139,16.8213,21.7277,23.3772,25.1772
3,3,21,4.4444,21.9281,2.7055,0.7902,1.9153,16.8213,22.3994,23.5799,25.3799
3,3,22,3.8889,21.9196,2.7055,0.7648,1.9407,16.8227,23.14,23.8047,25.6047
3,3,23,3.3333,21.9113,2.7055,0.7411,1.9644,16.8227,23.8424,24.0167,25.8167
3,3,24,2.7778,21.9033,2.7055,0.7187,1.9868,16.8226,24.4468,24.199,25.999
3,4,1,3.8889,21.9011,2.7055,0.7628,1.9427,16.8226,24.242,24.1372,25.9372
3,4,2,2.2222,21.8967,2.7055,0.6978,2.0078,16.8226,25.1783,24.4197,26.2197
3,4,3,1.6667,21.8911,2.7055,0.6779,2.0277,16.8239,25.2029,24.4285,26.2285
3,4,4,1.1111,21.8823,2.7055,0.6726,2.0329,16.739,26.6108,24.766,26.566
3,4,5,0,21.864,2.7055,0.6726,2.0329,16.4829,27.8263,24.8691,26.6691
3,4,6,0,21.8523,2.7055,0.6726,2.0329,16.4863,28.3363,25.0264,26.8264
3,4,7,-1.1111,21.8378,2.7055,0.6726,2.0329,16.2171,29.9864,25.2461,27.0461
3,4,8,-2.7778,21.8307,2.7055,0.6726,2.0329,15.7127,29.368,24.5401,26.3401
3,4,9,-3.3333,21.8524,2.7055,0.6726,2.0329,15.6629,26.4065,23.5987,25.3987
3,4,10,-3.3333,21.8966,2.7055,0.6726,2.0329,15.6315,22.1892,22.2992,24.0992
3,4,11,-2.7778,21.9358,2.7055,0.6726,2.0329,15.8051,20.2878,21.9051,23.7051
3,4,12,-2.2222,21.9521,2.7055,0.6726,2.0329,15.9547,19.659,21.8687,23.6687
3,4,13,-1.1111,21.9856,2.7055,0.674,2.0316,16.2322,14.3944,20.5666,22.3666
3,4,14,-1.1111,22.2428,2.7055,0.6914,2.0142,16.275,13.3704,20.3017,22.1017
3,4,15,-0.5556,22.6323,2.7055,0.6859,2.0196,16.7539,12.9391,20.6572,22.4572
3,4,16,0,23.0717,3.2159,0.8669,2.3489,16.8519,13.6219,20.3102,22.1102
3,4,17,-1.1111,22.7589,2.7055,0.6726,2.0329,16.8264,14.6874,21.2581,23.0581
3,4,18,-1.1111,22.3354,2.7055,0.6726,2.0329,16.5063,17.145,21.6738,23.4738
3,4,19,-1.6667,21.9336,2.7055,0.6726,2.0329,16.0959,23.6026,23.1997,24.9997
3,4,20,-1.6667,21.8908,2.7055,0.6726,2.0329,16.0932,25.3615,23.7263,25.5263
3,4,21,-2.7778,21.865,2.7055,0.6726,2.0329,15.8249,27.6882,24.1506,25.9506
3,4,22,-2.2222,21.8483,2.7055,0.6726,2.0329,15.8641,28.3677,24.3952,26.1952
3,4,23,-2.7778,21.8388,2.7055,0.6726,2.0329,15.7187,29.6461,24.6298,26.4298
3,4,24,-2.7778,21.8261,2.7055,0.6726,2.0329,15.7092,30.289,24.8132,26.6132
3,5,1,-3.8889,21.8099,2.7055,0.6726,2.0329,15.4208,32.0278,25.0379,26.8379
3,5,2,-4.4444,21.7887,2.7055,0.6726,2.0329,15.2668,33.2861,25.2564,27.0564
3,5,3,-5.5556,21.7678,2.7055,0.6726,2.0329,14.9748,35.0367,25.4791,27.2791
3,5,4,-6.1111,21.7469,2.7055,0.6726,2.0329,14.821,36.2018,25.6688,27.4688
3,5,5,-6.6667,21.731,2.7055,0.6726,2.0329,14.6709,37.4341,25.8822,27.6822
3,5,6,-5.5556,21.7301,2.7055,0.6726,2.0329,14.9465,36.6961,25.9472,27.7472
3,5,7,-6.1111,21.73,2.7055,0.6726,2.0329,14.8083,37.6103,26.0777,27.8777
3,5,8,-6.6667,21.7221,2.7055,0.6726,2.0329,14.6642,37.6212,25.9312,27.7312
3,5,9,-6.6667,21.734,2.7055,0.6726,2.0329,14.6732,35.9254,25.4327,27.2327
3,5,10,-7.2222,21.7297,2.7055,0.6726,2.0329,14.5318,37.9182,25.8826,27.6826
3,5,11,-7.2222,21.7121,2.7055,0.6726,2.0329,14.5186,38.3693,26.0038,27.8038
3,5,12,-6.6667,21.7155,2.7055,0.6726,2.0329,14.6593,37.9164,26.0145,27.8145
3,5,13,-6.6667,21.7332,2.7055,0.6726,2.0329,14.6726,35.9972,25.4536,27.2536
3,5,14,-6.1111,21.7534,2.7055,0.6726,2.0329,14.8259,34.7924,25.2516,27.0516
3,5,15,-6.1111,21.7599,2.7055,0.6726,2.0329,14.8308,34.8309,25.2682,27.0682
3,5,16,-5.5556,21.7609,2.7055,0.6726,2.0329,14.9696,34.6937,25.3709,27.1709
3,5,17,-5.5556,21.7577,2.7055,0.6726,2.0329,14.9672,35.4841,25.6054,27.4054
3,5,18,-5.5556,21.7426,2.7055,0.6726,2.0329,14.9559,36.9755,26.0407,27.8407
3,5,19,-5.5556,21.7295,2.7055,0.6726,2.0329,14.9461,37.7553,26.2643,28.0643
3,5,20,-5.5556,21.7253,2.7055,0.6726,2.0329,14.9429,37.9403,26.3165,28.1165
3,5,21,-5.5556,21.7218,2.7055,0.6726,2.0329,14.9402,38.3516,26.437,28.237
3,5,22,-5.5556,21.7183,2.7055,0.6726,2.0329,14.9377,38.4984,26.4783,28.2783
3,5,23,-5.5556,21.7166,2.7055,0.6726,2.0329,14.9363,38.6841,26.5326,28.3326
3,5,24,-5.5556,21.7157,2.7055,0.6726,2.0329,14.9357,38.6647,26.5261,28.3261
3,6,1,-5.5556,21.7137,2.7055,0.6726,2.0329,14.9341,38.9906,26.6222,28.4222
3,6,2,-6.1111,21.7062,2.7055,0.6726,2.0329,14.7904,39.6583,26.6727,28.4727
3,6,3,-5.5556,21.7046,2.7055,0.6726,2.0329,14.9273,39.345,26.7214,28.5214
3,6,4,-6.1111,21.6993,2.7055,0.6726,2.0329,14.7852,40.516,26.9243,28.7243
3,6,5,-6.1111,21.6898,2.7055,0.6726,2.0329,14.7781,40.8046,27.0033,28.8033
3,6,6,-6.1111,21.6894,2.7055,0.6726,2.0329,14.7778,40.7775,26.9949,28.7949
3,6,7,-6.1111,21.6862,2.7055,0.6726,2.0329,14.7754,41.2798,27.1429,28.9429
3,6,8,-6.1111,21.7,2.7055,0.6726,2.0329,14.7858,38.9049,26.4422,28.2422
3,6,9,-6.1111,21.7416,2.7055,0.6726,2.0329,14.8171,34.9885,25.3012,27.1012
3,6,10,-5,21.7816,2.7055,0.6726,2.0329,15.1233,32.4553,24.8587,26.6587
3,6,11,-4.4444,21.8033,2.7055,0.6726,2.0329,15.2777,31.5122,24.7353,26.5353
3,6,12,-3.8889,21.8148,2.7055,0.6726,2.0329,15.4245,30.4171,24.558,26.358
3,6,13,-3.3333,21.8289,2.7055,0.6726,2.0329,15.5732,29.0472,24.2999,26.0999
3,6,14,-2.2222,21.8444,2.7055,0.6726,2.0329,15.8611,28.0841,24.3069,26.1069
3,6,15,-1.6667,21.8401,2.7055,0.6726,2.0329,16.0886,29.4751,24.9596,26.7596
3,6,16,-1.1111,21.8267,2.7055,0.6726,2.0329,16.124,30.2824,25.2391,27.0391
3,6,17,0,21.829,2.7055,0.6726,2.0329,16.402,29.8356,25.3913,27.1913
3,6,18,1.1111,21.8358,2.7055,0.6726,2.0329,16.7837,29.1403,25.575,27.375
3,6,19,1.1111,21.8361,2.7055,0.6726,2.0329,16.7872,29.4541,25.6733,27.4733
3,6,20,2.7778,21.8389,2.7055,0.7126,1.9929,16.8187,28.6525,25.4639,27.2639
3,6,21,3.3333,21.8435,2.7055,0.7345,1.9711,16.8186,28.6667,25.4681,27.2681
3,6,22,3.3333,21.8443,2.7055,0.7345,1.971,16.8187,28.5381,25.4294,27.2294
3,6,23,3.8889,21.8466,2.7055,0.7575,1.948,16.8187,28.3385,25.3692,27.1692
3,6,24,3.3333,21.8462,2.7055,0.7349,1.9706,16.8173,28.5658,25.4363,27.2363
3,7,1,2.7778,21.8422,2.7055,0.7131,1.9924,16.8172,28.8363,25.5179,27.3179
3,7,2,2.7778,21.8415,2.7055,0.713,1.9925,16.8173,28.6908,25.4741,27.2741
3,7,3,3.3333,21.8426,2.7055,0.7346,1.971,16.8173,28.6862,25.4727,27.2727
3,7,4,5.5556,21.8465,2.7055,0.835,1.8705,16.8187,28.1047,25.2987,27.0987
3,7,5,3.3333,21.8437,2.7055,0.7345,1.9711,16.8187,29.1964,25.6281,27.4281
3,7,6,2.2222,21.8322,2.7055,0.6917,2.0138,16.8186,29.8524,25.8258,27.6258
3,7,7,1.6667,21.8302,2.7055,0.6726,2.0329,16.8199,29.5558,25.7377,27.5377
3,7,8,0.5556,21.8653,2.7055,0.6726,2.0329,16.6446,24.5344,24.0429,25.8429
3,7,9,0,21.9311,2.7055,0.6726,2.0329,16.4916,19.1465,22.2621,24.0621
3,7,10,0,22.1057,2.7055,0.6812,2.0243,16.5397,17.5238,21.822,23.622
3,7,11,-0.5556,22.2021,2.7055,0.6726,2.0329,16.6086,16.7603,21.662,23.462
3,7,12,0,22.08,2.7055,0.6726,2.0329,16.6746,15.6007,21.3794,23.1794
3,7,13,0,21.9959,2.7055,0.6726,2.0329,16.5514,16.8946,21.6443,23.4443
3,7,14,0.5556,22.0021,2.7055,0.6726,2.0329,16.6788,14.1437,20.9443,22.7443
3,7,15,0.5556,22.3824,2.7055,0.7049,2.0006,16.6953,14.0708,20.939,22.739
3,7,16,0.5556,22.9113,2.9927,0.8122,2.1805,16.8439,14.2183,20.7227,22.5227
3,7,17,1.1111,22.8182,2.832,0.7807,2.0514,16.8346,14.3506,20.9714,22.7714
3,7,18,-0.5556,22.3514,2.7055,0.6726,2.0329,16.6564,16.5285,21.6408,23.4408
3,7,19,-1.6667,21.9353,2.7055,0.6726,2.0329,16.1089,23.7243,23.2496,25.0496
3,7,20,-2.2222,21.8863,2.7055,0.6726,2.0329,15.9766,25.8181,23.744,25.544
3,7,21,-1.6667,21.8712,2.7055,0.6726,2.0329,16.1119,26.4137,24.0622,25.8622
3,7,22,-1.6667,21.8651,2.7055,0.6726,2.0329,16.1107,27.0689,24.2582,26.0582
3,7,23,-2.7778,21.8493,2.7055,0.6726,2.0329,15.7267,29.0952,24.4724,26.2724
3,7,24,-2.7778,21.8353,2.7055,0.6726,2.0329,15.7161,29.5732,24.6052,26.4052
3,8,1,-3.3333,21.8231,2.7055,0.6726,2.0329,15.5688,31.0266,24.8901,26.6901
3,8,2,-4.4444,21.7972,2.7055,0.6726,2.0329,15.2732,33.2694,25.258,27.058
3,8,3,-5.5556,21.7753,2.7055,0.6726,2.0329,14.9805,34.2712,25.2555,27.0555
3,8,4,-6.1111,21.758,2.7055,0.6726,2.0329,14.8293,35.9345,25.5974,27.3974
3,8,5,-6.1111,21.7442,2.7055,0.6726,2.0329,14.8189,36.4168,25.7311,27.5311
3,8,6,-6.6667,21.7355,2.7055,0.6726,2.0329,14.6743,37.3586,25.863,27.663
3,8,7,-6.6667,21.7272,2.7055,0.6726,2.0329,14.6681,37.6458,25.9426,27.7426
3,8,8,-6.6667,21.7848,2.7055,0.6726,2.0329,14.7113,28.9298,23.3768,25.1768
3,8,9,-5,21.8982,2.7055,0.6726,2.0329,15.3134,21.037,21.6279,23.4279
3,8,10,-5.5556,21.9989,2.7055,0.6726,2.0329,15.1886,19.6925,21.0969,22.8969
3,8,11,-3.8889,21.9999,2.7055,0.6726,2.0329,15.6555,17.5736,20.9367,22.7367
3,8,12,-3.8889,21.9562,2.7055,0.6726,2.0329,15.5725,19.1454,21.3244,23.1244
3,8,13,-3.3333,21.9577,2.7055,0.6726,2.0329,15.7084,19.0966,21.4484,23.2484
3,8,14,-3.3333,21.9551,2.7055,0.6726,2.0329,15.7061,19.4277,21.5454,23.3454
3,8,15,-3.3333,21.9447,2.7055,0.6726,2.0329,15.7007,20.5172,21.8675,23.6675
3,8,16,-3.3333,21.9256,2.7055,0.6726,2.0329,15.6903,22.4185,22.4282,24.2282
3,8,17,-3.3333,21.894,2.7055,0.6726,2.0329,15.6734,25.5213,23.3435,25.1435
3,8,18,-3.8889,21.851,2.7055,0.6726,2.0329,15.5451,29.131,24.2961,26.0961
3,8,19,-3.8889,21.8183,2.7055,0.6726,2.0329,15.4271,30.9974,24.735,26.535
3,8,20,-3.8889,21.8059,2.7055,0.6726,2.0329,15.4178,31.6201,24.9123,26.7123
3,8,21,-3.8889,21.798,2.7055,0.6726,2.0329,15.4118,32.3631,25.1293,26.9293
3,8,22,-3.8889,21.7913,2.7055,0.6726,2.0329,15.4068,32.7137,25.2294,27.0294
3,8,23,-5,21.7795,2.7055,0.6726,2.0329,15.1217,33.9589,25.3081,27.1081
3,8,24,-5,21.7649,2.7055,0.6726,2.0329,15.1108,34.6616,25.5076,27.3076
3,9,1,-4.4444,21.7641,2.7055,0.6726,2.0329,15.2483,34.3911,25.5688,27.3688
3,9,2,-3.8889,21.7685,2.7055,0.6726,2.0329,15.3897,34.2412,25.6703,27.4703
3,9,3,-4.4444,21.7626,2.7055,0.6726,2.0329,15.2472,35.1054,25.782,27.582
3,9,4,-4.4444,21.7527,2.7055,0.6726,2.0329,15.2397,35.5311,25.9021,27.7021
3,9,5,-4.4444,21.7472,2.7055,0.6726,2.0329,15.2356,35.9689,26.0291,27.8291
3,9,6,-5.5556,21.7328,2.7055,0.6726,2.0329,14.9486,37.3346,26.1408,27.9408
3,9,7,-5.5556,21.7218,2.7055,0.6726,2.0329,14.9402,37.5601,26.1997,27.9997
3,9,8,-5.5556,21.7222,2.7055,0.6726,2.0329,14.9406,37.4277,26.1604,27.9604
3,9,9,-5.5556,21.7283,2.7055,0.6726,2.0329,14.9451,36.6896,25.9438,27.7438
3,9,10,-6.1111,21.7338,2.7055,0.6726,2.0329,14.8112,36.3768,25.7111,27.5111
3,9,11,-6.1111,21.7359,2.7055,0.6726,2.0329,14.8127,36.0243,25.607,27.407
3,9,12,-6.1111,21.7397,2.7055,0.6726,2.0329,14.8156,35.7673,25.533,27.333
3,9,13,-6.6667,21.7288,2.7055,0.6726,2.0329,14.6693,37.3977,25.8695,27.6695
3,9,14,-6.6667,21.7294,2.7055,0.6726,2.0329,14.6697,35.6691,25.3523,27.1523
3,9,15,-6.6667,21.7525,2.7055,0.6726,2.0329,14.6871,33.9435,24.8535,26.6535
3,9,16,-6.6667,21.7473,2.7055,0.6726,2.0329,14.6832,36.0734,25.4874,27.2874
3,9,17,-7.2222,21.719,2.7055,0.6726,2.0329,14.5238,37.9724,25.8904,27.6904
3,9,18,-7.2222,21.7034,2.7055,0.6726,2.0329,14.5121,38.528,26.0446,27.8446
3,9,19,-7.2222,21.6944,2.7055,0.6726,2.0329,14.5053,39.6082,26.3609,28.1609
3,9,20,-7.7778,21.6848,2.7055,0.6726,2.0329,14.36,40.1243,26.3639,28.1639
3,9,21,-7.2222,21.6848,2.7055,0.6726,2.0329,14.4981,39.7455,26.3944,28.1944
3,9,22,-7.2222,21.6884,2.7055,0.6726,2.0329,14.5008,39.7308,26.3928,28.1928
3,9,23,-6.6667,21.6886,2.7055,0.6726,2.0329,14.6391,39.7387,26.5392,28.3392
3,9,24,-5.5556,21.6986,2.7055,0.6726,2.0329,14.9228,38.6504,26.5085,28.3085
3,10,1,-6.6667,21.6986,2.7055,0.6726,2.0329,14.6466,39.6266,26.5134,28.3134
3,10,2,-6.6667,21.6869,2.7055,0.6726,2.0329,14.6378,40.0253,26.6237,28.4237
3,10,3,-6.6667,21.6813,2.7055,0.6726,2.0329,14.6336,40.5838,26.7865,28.5865
3,10,4,-6.1111,21.6802,2.7055,0.6726,2.0329,14.7708,40.4523,26.8902,28.6902
3,10,5,-7.7778,21.6619,2.7332,0.6726,2.0606,14.4169,42.4682,26.9959,28.7959
3,10,6,-8.8889,21.6314,2.7557,0.6726,2.0831,14.1819,44.1698,27.1473,28.9473
3,10,7,-9.4444,21.6195,2.757,0.6726,2.0844,14.0408,44.6577,27.1369,28.9369
3,10,8,-10,21.6393,2.7055,0.6726,2.0329,13.7733,42.5931,26.4899,28.2899
3,10,9,-10.5556,21.6908,2.7055,0.6726,2.0329,13.6739,36.903,24.6878,26.4878
3,10,10,-10.5556,21.7574,2.7055,0.6726,2.0329,13.724,32.2191,23.3416,25.1416
3,10,11,-11.6667,21.7919,2.7055,0.6726,2.0329,13.4737,30.9157,22.6942,24.4942
3,10,12,-11.1111,21.8101,2.7055,0.6726,2.0329,13.6254,29.1586,22.3265,24.1265
3,10,13,-10.5556,21.8395,2.7055,0.6726,2.0329,13.7856,26.4665,21.6877,23.4877
3,10,14,-10,21.861,2.7055,0.6726,2.0329,13.9399,24.854,21.3646,23.1646
3,10,15,-8.8889,21.9018,2.7055,0.6726,2.0329,14.2468,22.8437,21.0782,22.8782
3,10,16,-8.3333,22.081,2.7055,0.6726,2.0329,14.5196,23.2586,21.4817,23.2817
3,10,17,-7.2222,22.0576,2.7055,0.6726,2.0329,14.7782,23.4138,21.7931,23.5931
3,10,18,-8.3333,21.8456,2.7055,0.6726,2.0329,14.3427,30.3974,23.4361,25.2361
